scenario_id,incident_id,disaster_type,severity,people_affected,resource_id,resource_type,distance_km,resource_capacity,current_workload,future_demand,capability_score,allocation_cost
14,I14_3,Flood,80,284,R14_3,Fire Unit,26.12,48,1,40,0.0,100000
14,I14_3,Flood,80,284,R14_4,Fire Unit,14.98,49,4,97,0.0,100000
14,I14_3,Flood,80,284,R14_5,Flood Rescue Team,26.25,14,1,94,1.0,252.75
14,I14_3,Flood,80,284,R14_6,Multi-Purpose Emergency Unit,17.43,19,5,75,0.8,235.9
14,I14_4,Medical Emergency,87,177,R14_1,Search and Rescue Unit,14.35,24,5,58,0.0,100000
14,I14_4,Medical Emergency,87,177,R14_2,Medical Response Team,13.49,21,2,29,1.0,181.5
14,I14_4,Medical Emergency,87,177,R14_3,Fire Unit,5.94,48,1,40,0.0,100000
14,I14_4,Medical Emergency,87,177,R14_4,Fire Unit,2.02,49,4,97,0.0,100000
14,I14_4,Medical Emergency,87,177,R14_5,Flood Rescue Team,28.26,14,1,94,0.0,100000
14,I14_4,Medical Emergency,87,177,R14_6,Multi-Purpose Emergency Unit,14.59,19,5,75,0.7,228.5
14,I14_5,Forest Fire,74,382,R14_1,Search and Rescue Unit,24.75,24,5,58,0.0,100000
14,I14_5,Forest Fire,74,382,R14_2,Medical Response Team,12.32,21,2,29,0.0,100000
14,I14_5,Forest Fire,74,382,R14_3,Fire Unit,2.69,48,1,40,1.0,119.05
14,I14_5,Forest Fire,74,382,R14_4,Fire Unit,19.07,49,4,97,1.0,233.2
14,I14_5,Forest Fire,74,382,R14_5,Flood Rescue Team,2.08,14,1,94,0.0,100000
14,I14_5,Forest Fire,74,382,R14_6,Multi-Purpose Emergency Unit,4.9,19,5,75,0.7,174.85
15,I15_1,Forest Fire,97,306,R15_1,Multi-Purpose Emergency Unit,6.73,21,4,54,0.7,181.95
15,I15_1,Forest Fire,97,306,R15_2,Medical Response Team,19.98,38,4,7,0.0,100000
15,I15_1,Forest Fire,97,306,R15_3,Fire Unit,5.13,50,1,80,1.0,150.45
15,I15_2,Earthquake,99,116,R15_1,Multi-Purpose Emergency Unit,5.63,21,4,54,0.8,173.25
15,I15_2,Earthquake,99,116,R15_2,Medical Response Team,2.71,38,4,7,0.6,154.9
15,I15_2,Earthquake,99,116,R15_3,Fire Unit,0.58,50,1,80,0.5,148.5
15,I15_3,Heatwave,86,195,R15_1,Multi-Purpose Emergency Unit,13.79,21,4,54,0.6,216.85
15,I15_3,Heatwave,86,195,R15_2,Medical Response Team,18.02,38,4,7,0.9,214.25
15,I15_3,Heatwave,86,195,R15_3,Fire Unit,9.09,50,1,80,0.0,100000
15,I15_4,Urban Fire,77,466,R15_1,Multi-Purpose Emergency Unit,7.33,21,4,54,0.7,176.95
15,I15_4,Urban Fire,77,466,R15_2,Medical Response Team,21.36,38,4,7,0.0,100000
15,I15_4,Urban Fire,77,466,R15_3,Fire Unit,21.24,50,1,80,1.0,223.0
16,I16_1,Forest Fire,45,218,R16_1,Flood Rescue Team,20.82,6,0,21,0.0,100000
16,I16_1,Forest Fire,45,218,R16_2,Medical Response Team,21.14,40,5,72,0.0,100000
16,I16_1,Forest Fire,45,218,R16_3,Medical Response Team,28.31,30,0,59,0.0,100000
16,I16_2,Heatwave,34,279,R16_1,Flood Rescue Team,15.26,6,0,21,0.0,100000
16,I16_2,Heatwave,34,279,R16_2,Medical Response Team,15.07,40,5,72,0.9,200.95
16,I16_2,Heatwave,34,279,R16_3,Medical Response Team,2.87,30,0,59,0.9,106.7
16,I16_3,Lightning,48,332,R16_1,Flood Rescue Team,1.68,6,0,21,0.0,100000
16,I16_3,Lightning,48,332,R16_2,Medical Response Team,13.24,40,5,72,0.9,197.4
16,I16_3,Lightning,48,332,R16_3,Medical Response Team,10.01,30,0,59,0.9,148.0
16,I16_4,Landslide,39,466,R16_1,Flood Rescue Team,7.89,6,0,21,0.7,132.3
16,I16_4,Landslide,39,466,R16_2,Medical Response Team,3.19,40,5,72,0.0,100000
16,I16_4,Landslide,39,466,R16_3,Medical Response Team,28.88,30,0,59,0.0,100000
16,I16_5,Medical Emergency,54,424,R16_1,Flood Rescue Team,25.16,6,0,21,0.0,100000
16,I16_5,Medical Emergency,54,424,R16_2,Medical Response Team,17.47,40,5,72,1.0,216.95
16,I16_5,Medical Emergency,54,424,R16_3,Medical Response Team,28.55,30,0,59,1.0,239.1
17,I17_1,Cyclone,76,470,R17_1,Fire Unit,26.15,32,2,52,0.4,270.15
17,I17_1,Cyclone,76,470,R17_2,Search and Rescue Unit,14.13,22,5,13,0.8,202.3
17,I17_1,Cyclone,76,470,R17_3,Flood Rescue Team,2.1,23,3,88,0.8,148.9
17,I17_1,Cyclone,76,470,R17_4,Multi-Purpose Emergency Unit,15.79,20,5,51,0.8,220.1
17,I17_1,Cyclone,76,470,R17_5,Ambulance,18.87,31,0,40,0.0,100000
17,I17_1,Cyclone,76,470,R17_6,Medical Response Team,15.21,22,0,98,0.4,214.95
17,I17_1,Cyclone,76,470,R17_7,Fire and Rescue Unit,13.54,34,0,84,0.6,195.1
17,I17_2,Flood,55,93,R17_1,Fire Unit,2.02,32,2,52,0.0,100000
17,I17_2,Flood,55,93,R17_2,Search and Rescue Unit,8.38,22,5,13,0.7,169.15
17,I17_2,Flood,55,93,R17_3,Flood Rescue Team,4.36,23,3,88,1.0,143.8
17,I17_2,Flood,55,93,R17_4,Multi-Purpose Emergency Unit,9.0,20,5,51,0.8,177.75
17,I17_2,Flood,55,93,R17_5,Ambulance,26.48,31,0,40,0.0,100000
17,I17_2,Flood,55,93,R17_6,Medical Response Team,14.8,22,0,98,0.0,100000
17,I17_2,Flood,55,93,R17_7,Fire and Rescue Unit,1.35,34,0,84,0.0,100000
17,I17_3,Forest Fire,94,224,R17_1,Fire Unit,19.09,32,2,52,1.0,218.05
17,I17_3,Forest Fire,94,224,R17_2,Search and Rescue Unit,24.08,22,5,13,0.0,100000
17,I17_3,Forest Fire,94,224,R17_3,Flood Rescue Team,21.44,23,3,88,0.0,100000
17,I17_3,Forest Fire,94,224,R17_4,Multi-Purpose Emergency Unit,9.67,20,5,51,0.7,200.7
17,I17_3,Forest Fire,94,224,R17_5,Ambulance,0.9,31,0,40,0.0,100000
17,I17_3,Forest Fire,94,224,R17_6,Medical Response Team,12.54,22,0,98,0.0,100000
17,I17_3,Forest Fire,94,224,R17_7,Fire and Rescue Unit,7.13,34,0,84,1.0,154.25
17,I17_4,Heatwave,82,497,R17_1,Fire Unit,25.32,32,2,52,0.0,100000
17,I17_4,Heatwave,82,497,R17_2,Search and Rescue Unit,3.85,22,5,13,0.0,100000
17,I17_4,Heatwave,82,497,R17_3,Flood Rescue Team,28.44,23,3,88,0.0,100000
17,I17_4,Heatwave,82,497,R17_4,Multi-Purpose Emergency Unit,19.61,20,5,51,0.6,249.6
17,I17_4,Heatwave,82,497,R17_5,Ambulance,5.04,31,0,40,0.7,140.0
17,I17_4,Heatwave,82,497,R17_6,Medical Response Team,28.01,22,0,98,0.9,261.35
17,I17_4,Heatwave,82,497,R17_7,Fire and Rescue Unit,9.11,34,0,84,0.0,100000
18,I18_1,Medical Emergency,90,75,R18_1,Fire Unit,29.43,19,3,43,0.0,100000
18,I18_1,Medical Emergency,90,75,R18_2,Medical Response Team,7.54,2,2,92,1.0,168.7
18,I18_1,Medical Emergency,90,75,R18_3,Medical Response Team,11.8,39,4,84,1.0,200.0
18,I18_1,Medical Emergency,90,75,R18_4,Multi-Purpose Emergency Unit,25.75,11,3,68,0.7,271.75
18,I18_1,Medical Emergency,90,75,R18_5,Multi-Purpose Emergency Unit,12.62,24,2,70,0.7,200.6
18,I18_1,Medical Emergency,90,75,R18_6,Fire and Rescue Unit,9.89,31,2,24,0.0,100000
18,I18_2,Urban Fire,69,98,R18_1,Fire Unit,14.45,19,3,43,1.0,188.6
18,I18_2,Urban Fire,69,98,R18_2,Medical Response Team,27.45,2,2,92,0.0,100000
18,I18_2,Urban Fire,69,98,R18_3,Medical Response Team,11.75,39,4,84,0.0,100000
18,I18_2,Urban Fire,69,98,R18_4,Multi-Purpose Emergency Unit,29.66,11,3,68,0.7,282.9
18,I18_2,Urban Fire,69,98,R18_5,Multi-Purpose Emergency Unit,23.88,24,2,70,0.7,248.5
18,I18_2,Urban Fire,69,98,R18_6,Fire and Rescue Unit,19.73,31,2,24,1.0,204.25
18,I18_3,Earthquake,96,261,R18_1,Fire Unit,4.99,19,3,43,0.5,172.1
18,I18_3,Earthquake,96,261,R18_2,Medical Response Team,28.96,2,2,92,0.6,294.2
18,I18_3,Earthquake,96,261,R18_3,Medical Response Team,4.22,39,4,84,0.6,180.5
18,I18_3,Earthquake,96,261,R18_4,Multi-Purpose Emergency Unit,28.98,11,3,68,0.8,286.3
18,I18_3,Earthquake,96,261,R18_5,Multi-Purpose Emergency Unit,10.29,24,2,70,0.8,187.35
18,I18_3,Earthquake,96,261,R18_6,Fire and Rescue Unit,3.46,31,2,24,0.7,145.7
18,I18_4,Forest Fire,37,443,R18_1,Fire Unit,25.43,19,3,43,1.0,230.7
18,I18_4,Forest Fire,37,443,R18_2,Medical Response Team,3.44,2,2,92,0.0,100000
18,I18_4,Forest Fire,37,443,R18_3,Medical Response Team,27.36,39,4,84,0.0,100000
18,I18_4,Forest Fire,37,443,R18_4,Multi-Purpose Emergency Unit,0.95,11,3,68,0.7,126.55
18,I18_4,Forest Fire,37,443,R18_5,Multi-Purpose Emergency Unit,4.75,24,2,70,0.7,140.05
18,I18_4,Forest Fire,37,443,R18_6,Fire and Rescue Unit,26.19,31,2,24,1.0,223.75
19,I19_1,Medical Emergency,99,355,R19_1,Search and Rescue Unit,2.52,45,4,48,0.0,100000
19,I19_1,Medical Emergency,99,355,R19_2,Search and Rescue Unit,19.12,42,5,97,0.0,100000
19,I19_1,Medical Emergency,99,355,R19_3,Multi-Purpose Emergency Unit,27.67,36,0,79,0.7,269.7
19,I19_2,Heatwave,70,333,R19_1,Search and Rescue Unit,29.92,45,4,48,0.0,100000
19,I19_2,Heatwave,70,333,R19_2,Search and Rescue Unit,22.53,42,5,97,0.0,100000
19,I19_2,Heatwave,70,333,R19_3,Multi-Purpose Emergency Unit,13.3,36,0,79,0.6,190.25
19,I19_3,Flood,30,437,R19_1,Search and Rescue Unit,3.4,45,4,48,0.7,137.0
19,I19_3,Flood,30,437,R19_2,Search and Rescue Unit,19.2,42,5,97,0.7,234.25
19,I19_3,Flood,30,437,R19_3,Multi-Purpose Emergency Unit,26.24,36,0,79,0.8,230.95
20,I20_1,Heatwave,57,184,R20_1,Flood Rescue Team,8.03,12,1,10,0.0,100000
20,I20_1,Heatwave,57,184,R20_2,Fire and Rescue Unit,0.78,41,5,30,0.0,100000
20,I20_1,Heatwave,57,184,R20_3,Multi-Purpose Emergency Unit,24.24,39,1,29,0.6,233.25
20,I20_1,Heatwave,57,184,R20_4,Multi-Purpose Emergency Unit,27.09,42,2,58,0.6,260.75
20,I20_2,Cyclone,67,221,R20_1,Flood Rescue Team,20.49,12,1,10,0.8,205.75
20,I20_2,Cyclone,67,221,R20_2,Fire and Rescue Unit,5.16,41,5,30,0.6,166.1
20,I20_2,Cyclone,67,221,R20_3,Multi-Purpose Emergency Unit,13.53,39,1,29,0.8,175.7
20,I20_2,Cyclone,67,221,R20_4,Multi-Purpose Emergency Unit,10.69,42,2,58,0.8,174.75
20,I20_3,Medical Emergency,38,126,R20_1,Flood Rescue Team,17.83,12,1,10,0.0,100000
20,I20_3,Medical Emergency,38,126,R20_2,Fire and Rescue Unit,19.35,41,5,30,0.0,100000
20,I20_3,Medical Emergency,38,126,R20_3,Multi-Purpose Emergency Unit,13.02,39,1,29,0.7,165.55
20,I20_3,Medical Emergency,38,126,R20_4,Multi-Purpose Emergency Unit,7.88,42,2,58,0.7,153.1
20,I20_4,Flood,87,211,R20_1,Flood Rescue Team,25.44,12,1,10,1.0,230.5
20,I20_4,Flood,87,211,R20_2,Fire and Rescue Unit,6.38,41,5,30,0.0,100000
20,I20_4,Flood,87,211,R20_3,Multi-Purpose Emergency Unit,11.85,39,1,29,0.8,175.3
20,I20_4,Flood,87,211,R20_4,Multi-Purpose Emergency Unit,14.75,42,2,58,0.8,203.05
20,I20_5,Lightning,92,350,R20_1,Flood Rescue Team,7.5,12,1,10,0.0,100000
20,I20_5,Lightning,92,350,R20_2,Fire and Rescue Unit,17.37,41,5,30,0.0,100000
20,I20_5,Lightning,92,350,R20_3,Multi-Purpose Emergency Unit,17.46,39,1,29,0.7,209.35
20,I20_5,Lightning,92,350,R20_4,Multi-Purpose Emergency Unit,29.78,42,2,58,0.7,284.2
21,I21_1,Lightning,26,467,R21_1,Disaster Response Team,19.57,40,2,28,0.0,100000
21,I21_1,Lightning,26,467,R21_2,Disaster Response Team,9.61,41,2,86,0.0,100000
21,I21_1,Lightning,26,467,R21_3,Flood Rescue Team,13.5,42,0,80,0.0,100000
21,I21_2,Heatwave,97,382,R21_1,Disaster Response Team,17.6,40,2,28,0.0,100000
21,I21_2,Heatwave,97,382,R21_2,Disaster Response Team,22.1,41,2,86,0.0,100000
21,I21_2,Heatwave,97,382,R21_3,Flood Rescue Team,3.16,42,0,80,0.0,100000
21,I21_3,Cyclone,83,427,R21_1,Disaster Response Team,9.21,40,2,28,0.9,162.25
21,I21_3,Cyclone,83,427,R21_2,Disaster Response Team,22.55,41,2,86,0.9,243.45
21,I21_3,Cyclone,83,427,R21_3,Flood Rescue Team,5.68,42,0,80,0.8,149.6
21,I21_4,Medical Emergency,56,398,R21_1,Disaster Response Team,4.4,40,2,28,0.0,100000
21,I21_4,Medical Emergency,56,398,R21_2,Disaster Response Team,16.41,41,2,86,0.0,100000
21,I21_4,Medical Emergency,56,398,R21_3,Flood Rescue Team,29.16,42,0,80,0.0,100000
22,I22_1,Heatwave,63,412,R22_1,Fire and Rescue Unit,28.24,37,2,11,0.0,100000
22,I22_1,Heatwave,63,412,R22_2,Fire and Rescue Unit,3.7,2,2,68,0.0,100000
22,I22_1,Heatwave,63,412,R22_3,Fire Unit,7.4,31,2,86,0.0,100000
22,I22_1,Heatwave,63,412,R22_4,Medical Response Team,1.24,39,3,81,0.9,133.65
22,I22_2,Medical Emergency,34,240,R22_1,Fire and Rescue Unit,26.58,37,2,11,0.0,100000
22,I22_2,Medical Emergency,34,240,R22_2,Fire and Rescue Unit,17.06,2,2,68,0.0,100000
22,I22_2,Medical Emergency,34,240,R22_3,Fire Unit,27.5,31,2,86,0.0,100000
22,I22_2,Medical Emergency,34,240,R22_4,Medical Response Team,7.03,39,3,81,1.0,147.0
22,I22_3,Lightning,29,73,R22_1,Fire and Rescue Unit,2.36,37,2,11,0.0,100000
22,I22_3,Lightning,29,73,R22_2,Fire and Rescue Unit,24.8,2,2,68,0.0,100000
22,I22_3,Lightning,29,73,R22_3,Fire Unit,27.33,31,2,86,0.0,100000
22,I22_3,Lightning,29,73,R22_4,Medical Response Team,9.41,39,3,81,0.9,160.9
22,I22_4,Flood,48,441,R22_1,Fire and Rescue Unit,12.54,37,2,11,0.0,100000
22,I22_4,Flood,48,441,R22_2,Fire and Rescue Unit,4.62,2,2,68,0.0,100000
22,I22_4,Flood,48,441,R22_3,Fire Unit,28.41,31,2,86,0.0,100000
22,I22_4,Flood,48,441,R22_4,Medical Response Team,9.48,39,3,81,0.0,100000
23,I23_1,Earthquake,78,190,R23_1,Fire Unit,25.74,33,4,52,0.5,276.9
23,I23_1,Earthquake,78,190,R23_2,Medical Response Team,3.43,4,5,47,0.6,166.1
23,I23_1,Earthquake,78,190,R23_3,Disaster Response Team,20.73,30,3,30,1.0,220.35
23,I23_2,Forest Fire,89,215,R23_1,Fire Unit,16.56,33,4,52,1.0,215.4
23,I23_2,Forest Fire,89,215,R23_2,Medical Response Team,29.35,4,5,47,0.0,100000
23,I23_2,Forest Fire,89,215,R23_3,Disaster Response Team,11.08,30,3,30,0.0,100000
23,I23_3,Heatwave,95,381,R23_1,Fire Unit,12.25,33,4,52,0.0,100000
23,I23_3,Heatwave,95,381,R23_2,Medical Response Team,6.1,4,5,47,0.9,174.25
23,I23_3,Heatwave,95,381,R23_3,Disaster Response Team,4.1,30,3,30,0.0,100000
23,I23_4,Urban Fire,39,454,R23_1,Fire Unit,25.52,33,4,52,1.0,240.2
23,I23_4,Urban Fire,39,454,R23_2,Medical Response Team,13.91,4,5,47,0.0,100000
23,I23_4,Urban Fire,39,454,R23_3,Disaster Response Team,20.05,30,3,30,0.6,217.35
23,I23_5,Medical Emergency,73,336,R23_1,Fire Unit,19.43,33,4,52,0.0,100000
23,I23_5,Medical Emergency,73,336,R23_2,Medical Response Team,18.12,4,5,47,1.0,221.55
23,I23_5,Medical Emergency,73,336,R23_3,Disaster Response Team,1.13,30,3,30,0.0,100000
24,I24_1,Flood,46,301,R24_1,Ambulance,5.64,19,1,16,0.0,100000
24,I24_1,Flood,46,301,R24_2,Medical Response Team,2.05,13,0,84,0.0,100000
24,I24_1,Flood,46,301,R24_3,Ambulance,22.38,10,0,45,0.0,100000
24,I24_1,Flood,46,301,R24_4,Disaster Response Team,16.02,39,2,2,0.8,179.0
24,I24_2,Forest Fire,47,417,R24_1,Ambulance,22.5,19,1,16,0.0,100000
24,I24_2,Forest Fire,47,417,R24_2,Medical Response Team,14.55,13,0,84,0.0,100000
24,I24_2,Forest Fire,47,417,R24_3,Ambulance,23.45,10,0,45,0.0,100000
24,I24_2,Forest Fire,47,417,R24_4,Disaster Response Team,15.64,39,2,2,0.0,100000
24,I24_3,Cyclone,49,169,R24_1,Ambulance,3.72,19,1,16,0.0,100000
24,I24_3,Cyclone,49,169,R24_2,Medical Response Team,15.36,13,0,84,0.4,201.4
24,I24_3,Cyclone,49,169,R24_3,Ambulance,28.39,10,0,45,0.0,100000
24,I24_3,Cyclone,49,169,R24_4,Disaster Response Team,1.78,39,2,2,0.9,105.0
24,I24_4,Heatwave,38,404,R24_1,Ambulance,23.61,19,1,16,0.7,215.25
24,I24_4,Heatwave,38,404,R24_2,Medical Response Team,26.08,13,0,84,0.9,230.6
24,I24_4,Heatwave,38,404,R24_3,Ambulance,15.88,10,0,45,0.7,177.85
24,I24_4,Heatwave,38,404,R24_4,Disaster Response Team,14.01,39,2,2,0.0,100000
25,I25_1,Medical Emergency,74,352,R25_1,Multi-Purpose Emergency Unit,9.2,6,0,41,0.7,157.85
25,I25_1,Medical Emergency,74,352,R25_2,Flood Rescue Team,15.41,6,1,35,0.0,100000
25,I25_1,Medical Emergency,74,352,R25_3,Search and Rescue Unit,13.19,26,4,67,0.0,100000
25,I25_2,Lightning,33,252,R25_1,Multi-Purpose Emergency Unit,23.9,6,0,41,0.7,214.95
25,I25_2,Lightning,33,252,R25_2,Flood Rescue Team,3.88,6,1,35,0.0,100000
25,I25_2,Lightning,33,252,R25_3,Search and Rescue Unit,19.81,26,4,67,0.0,100000
26,I26_1,Medical Emergency,63,424,R26_1,Fire Unit,10.93,22,3,40,0.0,100000
26,I26_1,Medical Emergency,63,424,R26_2,Medical Response Team,20.13,25,1,87,1.0,213.6
26,I26_1,Medical Emergency,63,424,R26_3,Multi-Purpose Emergency Unit,22.63,6,0,10,0.7,212.85
26,I26_1,Medical Emergency,63,424,R26_4,Fire Unit,26.11,29,0,95,0.0,100000
26,I26_1,Medical Emergency,63,424,R26_5,Search and Rescue Unit,21.77,10,4,7,0.0,100000
26,I26_1,Medical Emergency,63,424,R26_6,Search and Rescue Unit,29.07,44,0,52,0.0,100000
26,I26_2,Forest Fire,78,205,R26_1,Fire Unit,18.21,22,3,40,1.0,210.25
26,I26_2,Forest Fire,78,205,R26_2,Medical Response Team,10.87,25,1,87,0.0,100000
26,I26_2,Forest Fire,78,205,R26_3,Multi-Purpose Emergency Unit,17.55,6,0,10,0.7,193.45
26,I26_2,Forest Fire,78,205,R26_4,Fire Unit,6.78,29,0,95,1.0,148.85
26,I26_2,Forest Fire,78,205,R26_5,Search and Rescue Unit,19.87,10,4,7,0.0,100000
26,I26_2,Forest Fire,78,205,R26_6,Search and Rescue Unit,7.12,44,0,52,0.0,100000
26,I26_3,Urban Fire,73,374,R26_1,Fire Unit,3.69,22,3,40,1.0,135.65
26,I26_3,Urban Fire,73,374,R26_2,Medical Response Team,25.44,25,1,87,0.0,100000
26,I26_3,Urban Fire,73,374,R26_3,Multi-Purpose Emergency Unit,11.34,6,0,10,0.7,160.4
26,I26_3,Urban Fire,73,374,R26_4,Fire Unit,23.0,29,0,95,1.0,227.95
26,I26_3,Urban Fire,73,374,R26_5,Search and Rescue Unit,17.44,10,4,7,0.5,222.15
26,I26_3,Urban Fire,73,374,R26_6,Search and Rescue Unit,24.31,44,0,52,0.5,243.75
27,I27_1,Heatwave,43,140,R27_1,Search and Rescue Unit,26.56,24,0,23,0.0,100000
27,I27_1,Heatwave,43,140,R27_2,Flood Rescue Team,5.09,38,5,51,0.0,100000
27,I27_1,Heatwave,43,140,R27_3,Fire Unit,22.76,11,5,81,0.0,100000
27,I27_1,Heatwave,43,140,R27_4,Ambulance,1.97,7,5,67,0.7,145.8
27,I27_1,Heatwave,43,140,R27_5,Disaster Response Team,2.91,26,3,58,0.0,100000
27,I27_1,Heatwave,43,140,R27_6,Search and Rescue Unit,13.57,12,2,39,0.0,100000
27,I27_1,Heatwave,43,140,R27_7,Search and Rescue Unit,13.01,38,4,10,0.0,100000
27,I27_2,Cyclone,59,472,R27_1,Search and Rescue Unit,18.41,24,0,23,0.8,189.4
27,I27_2,Cyclone,59,472,R27_2,Flood Rescue Team,12.72,38,5,51,0.8,197.95
27,I27_2,Cyclone,59,472,R27_3,Fire Unit,6.86,11,5,81,0.4,192.15
27,I27_2,Cyclone,59,472,R27_4,Ambulance,15.61,7,5,67,0.0,100000
27,I27_2,Cyclone,59,472,R27_5,Disaster Response Team,10.68,26,3,58,0.9,173.5
27,I27_2,Cyclone,59,472,R27_6,Search and Rescue Unit,3.77,12,2,39,0.8,132.2
27,I27_2,Cyclone,59,472,R27_7,Search and Rescue Unit,20.51,38,4,10,0.8,220.65
28,I28_1,Heatwave,27,4,R28_1,Search and Rescue Unit,9.04,9,0,63,0.0,100000
28,I28_1,Heatwave,27,4,R28_2,Fire and Rescue Unit,12.45,13,1,48,0.0,100000
28,I28_1,Heatwave,27,4,R28_3,Disaster Response Team,29.0,34,4,85,0.0,100000
28,I28_1,Heatwave,27,4,R28_4,Search and Rescue Unit,5.57,6,3,94,0.0,100000
28,I28_1,Heatwave,27,4,R28_5,Ambulance,28.45,29,0,58,0.7,179.55
28,I28_1,Heatwave,27,4,R28_6,Fire Unit,14.07,22,4,54,0.0,100000
28,I28_1,Heatwave,27,4,R28_7,Fire and Rescue Unit,20.84,47,5,53,0.0,100000
28,I28_2,Cyclone,46,155,R28_1,Search and Rescue Unit,11.17,9,0,63,0.8,158.0
28,I28_2,Cyclone,46,155,R28_2,Fire and Rescue Unit,13.38,13,1,48,0.6,179.3
28,I28_2,Cyclone,46,155,R28_3,Disaster Response Team,3.62,34,4,85,0.9,145.75
28,I28_2,Cyclone,46,155,R28_4,Search and Rescue Unit,13.35,6,3,94,0.8,194.65
28,I28_2,Cyclone,46,155,R28_5,Ambulance,12.31,29,0,58,0.0,100000
28,I28_2,Cyclone,46,155,R28_6,Fire Unit,2.82,22,4,54,0.4,154.0
28,I28_2,Cyclone,46,155,R28_7,Fire and Rescue Unit,26.18,47,5,53,0.6,268.55
28,I28_3,Earthquake,47,393,R28_1,Search and Rescue Unit,22.5,9,0,63,1.0,207.05
28,I28_3,Earthquake,47,393,R28_2,Fire and Rescue Unit,7.04,13,1,48,0.7,144.0
28,I28_3,Earthquake,47,393,R28_3,Disaster Response Team,23.48,34,4,85,1.0,241.45
28,I28_3,Earthquake,47,393,R28_4,Search and Rescue Unit,2.75,6,3,94,1.0,134.05
28,I28_3,Earthquake,47,393,R28_5,Ambulance,19.18,29,0,58,0.4,213.2
28,I28_3,Earthquake,47,393,R28_6,Fire Unit,16.15,22,4,54,0.5,217.05
28,I28_3,Earthquake,47,393,R28_7,Fire and Rescue Unit,6.22,47,5,53,0.7,165.15
28,I28_4,Forest Fire,37,392,R28_1,Search and Rescue Unit,23.4,9,0,63,0.0,100000
28,I28_4,Forest Fire,37,392,R28_2,Fire and Rescue Unit,10.86,13,1,48,1.0,147.1
28,I28_4,Forest Fire,37,392,R28_3,Disaster Response Team,28.77,34,4,85,0.0,100000
28,I28_4,Forest Fire,37,392,R28_4,Search and Rescue Unit,19.54,6,3,94,0.0,100000
28,I28_4,Forest Fire,37,392,R28_5,Ambulance,4.86,29,0,58,0.0,100000
28,I28_4,Forest Fire,37,392,R28_6,Fire Unit,3.53,22,4,54,1.0,129.95
28,I28_4,Forest Fire,37,392,R28_7,Fire and Rescue Unit,8.05,47,5,53,1.0,158.3
28,I28_5,Urban Fire,52,149,R28_1,Search and Rescue Unit,5.62,9,0,63,0.5,144.65
28,I28_5,Urban Fire,52,149,R28_2,Fire and Rescue Unit,5.01,13,1,48,1.0,123.85
28,I28_5,Urban Fire,52,149,R28_3,Disaster Response Team,22.89,34,4,85,0.6,256.5
28,I28_5,Urban Fire,52,149,R28_4,Search and Rescue Unit,2.72,6,3,94,0.5,155.9
28,I28_5,Urban Fire,52,149,R28_5,Ambulance,28.56,29,0,58,0.0,100000
28,I28_5,Urban Fire,52,149,R28_6,Fire Unit,19.02,22,4,54,1.0,213.4
28,I28_5,Urban Fire,52,149,R28_7,Fire and Rescue Unit,14.19,47,5,53,1.0,195.0
29,I29_1,Landslide,80,227,R29_1,Medical Response Team,19.56,31,3,4,0.0,100000
29,I29_1,Landslide,80,227,R29_2,Ambulance,1.65,25,2,9,0.0,100000
29,I29_1,Landslide,80,227,R29_3,Fire Unit,21.37,41,4,64,0.0,100000
29,I29_1,Landslide,80,227,R29_4,Fire and Rescue Unit,29.73,31,4,70,0.4,306.15
29,I29_1,Landslide,80,227,R29_5,Ambulance,15.96,30,4,83,0.0,100000
29,I29_1,Landslide,80,227,R29_6,Disaster Response Team,18.49,22,4,60,0.9,227.45
29,I29_1,Landslide,80,227,R29_7,Flood Rescue Team,11.23,5,3,13,0.7,181.4
29,I29_1,Landslide,80,227,R29_8,Search and Rescue Unit,27.58,47,0,64,1.0,245.9
29,I29_2,Urban Fire,100,156,R29_1,Medical Response Team,11.93,31,3,4,0.0,100000
29,I29_2,Urban Fire,100,156,R29_2,Ambulance,23.35,25,2,9,0.0,100000
29,I29_2,Urban Fire,100,156,R29_3,Fire Unit,20.53,41,4,64,1.0,242.65
29,I29_2,Urban Fire,100,156,R29_4,Fire and Rescue Unit,2.04,31,4,70,1.0,151.7
29,I29_2,Urban Fire,100,156,R29_5,Ambulance,19.11,30,4,83,0.0,100000
29,I29_2,Urban Fire,100,156,R29_6,Disaster Response Team,10.37,22,4,60,0.6,206.85
29,I29_2,Urban Fire,100,156,R29_7,Flood Rescue Team,10.23,5,3,13,0.0,100000
29,I29_2,Urban Fire,100,156,R29_8,Search and Rescue Unit,16.96,47,0,64,0.5,220.8
29,I29_3,Earthquake,55,303,R29_1,Medical Response Team,11.9,31,3,4,0.6,176.5
29,I29_3,Earthquake,55,303,R29_2,Ambulance,7.93,25,2,9,0.4,159.9
29,I29_3,Earthquake,55,303,R29_3,Fire Unit,25.62,41,4,64,0.5,270.1
29,I29_3,Earthquake,55,303,R29_4,Fire and Rescue Unit,28.95,31,4,70,0.7,280.25
29,I29_3,Earthquake,55,303,R29_5,Ambulance,18.28,30,4,83,0.4,242.15
29,I29_3,Earthquake,55,303,R29_6,Disaster Response Team,4.94,22,4,60,1.0,145.7
29,I29_3,Earthquake,55,303,R29_7,Flood Rescue Team,2.9,5,3,13,0.4,141.75
29,I29_3,Earthquake,55,303,R29_8,Search and Rescue Unit,20.08,47,0,64,1.0,198.4
